COGs,Trait
1450,Animal
1462,Animal
1551,Animal
1450,Animal
1461,Animal
1457,Animal
1450,Animal
1456,Animal
1460,Animal
1479,Animal
1474,Animal
1455,Animal
1463,Animal
1463,Animal
1459,Animal
1459,Animal
1464,Animal
1466,Animal
1462,Animal
1459,Animal
1472,Animal
1451,Animal
1470,Animal
1459,Animal
1461,Animal
1464,Animal
1449,Animal
1464,Animal
1464,Animal
1461,Animal
1461,Animal
1469,Animal
1461,Animal
1470,Animal
1470,Animal
1464,Animal
1464,Animal
1460,Animal
1458,Animal
1466,Animal
1468,Animal
1464,Animal
1464,Animal
1456,Animal
1485,Animal
1495,Animal
1443,Animal
1466,Animal
1467,Animal
1455,Animal
1461,Animal
1461,Animal
1469,Animal
1455,Animal
1462,Animal
1461,Animal
1469,Animal
1458,Animal
1455,Animal
1455,Animal
1454,Animal
1453,Animal
1442,Animal
1467,Animal
1466,Animal
1459,Animal
1470,Animal
1449,Animal
1452,Animal
1451,Animal
1445,Animal
1464,Animal
1461,Animal
1447,Animal
1460,Animal
1454,Animal
1474,Animal
1456,Animal
1455,Animal
1453,Animal
1460,Animal
1418,Animal
1461,Animal
1434,Animal
1453,Animal
1465,Animal
1464,Animal
1455,Animal
1441,Animal
1464,Animal
1448,Animal
1459,Animal
1461,Animal
1466,Animal
1426,Animal
1454,Animal
1459,Animal
1454,Animal
1457,Animal
1459,Animal
1455,Animal
1463,Animal
1461,Animal
1455,Animal
1469,Animal
1463,Animal
1465,Animal
1454,Animal
1454,Animal
1460,Animal
1467,Animal
1458,Animal
1462,Animal
1471,Animal
1471,Animal
1463,Animal
1463,Animal
1474,Animal
1462,Animal
1469,Animal
1458,Animal
1459,Animal
1461,Animal
1461,Animal
1462,Animal
1480,Animal
1467,Animal
1465,Animal
1466,Animal
1456,Animal
1459,Animal
1472,Animal
1455,Animal
1459,Animal
1460,Animal
1463,Animal
1460,Animal
1471,Animal
1463,Animal
1462,Animal
1462,Animal
1466,Animal
1466,Animal
1466,Animal
1463,Animal
1455,Animal
1467,Animal
1465,Animal
1461,Animal
1464,Animal
1468,Animal
1472,Animal
1462,Animal
1455,Animal
1466,Animal
1452,Animal
1470,Animal
1466,Animal
1473,Animal
1472,Animal
1467,Animal
1470,Animal
1474,Animal
1470,Animal
1454,Animal
1465,Animal
1458,Animal
1461,Animal
1467,Animal
1472,Animal
1470,Animal
1460,Animal
1455,Animal
1464,Animal
1462,Animal
1451,Animal
1455,Animal
1461,Animal
1453,Animal
1459,Animal
1455,Animal
1465,Animal
1465,Animal
1441,Animal
1471,Animal
1451,Animal
1457,Animal
1465,Animal
1468,Animal
1461,Animal
1461,Animal
1461,Animal
1460,Animal
1462,Animal
1460,Animal
1460,Animal
1461,Animal
1459,Animal
1462,Animal
1462,Animal
1462,Animal
1460,Animal
1460,Animal
1460,Animal
1462,Animal
1461,Animal
1460,Animal
1460,Animal
1455,Animal
1457,Animal
1458,Animal
1449,Animal
1453,Animal
1459,Animal
1460,Animal
1460,Animal
1461,Animal
1466,Animal
1467,Animal
1458,Animal
1470,Animal
1460,Animal
1460,Animal
1462,Animal
1465,Animal
1457,Animal
1465,Animal
1465,Animal
1446,Animal
1467,Animal
1454,Animal
1463,Animal
1461,Animal
1466,Animal
1457,Animal
1477,Animal
1468,Animal
1458,Animal
1470,Animal
1477,Animal
1470,Animal
1471,Animal
1469,Animal
1465,Animal
1473,Animal
1475,Animal
1465,Animal
1473,Animal
1461,Animal
1460,Animal
1459,Animal
1462,Animal
1454,Animal
1460,Animal
1451,Animal
1419,Animal
1442,Animal
1457,Animal
1457,Animal
1452,Animal
1454,Animal
1466,Animal
1448,Animal
1451,Animal
1454,Animal
1451,Animal
1456,Animal
1455,Animal
1459,Animal
1451,Animal
1456,Animal
1463,Animal
1457,Animal
1468,Animal
1464,Animal
1457,Animal
1460,Animal
1462,Animal
1462,Animal
1459,Animal
1453,Animal
1457,Animal
1462,Animal
1451,Animal
1455,Animal
1456,Animal
1457,Animal
1463,Animal
1461,Animal
1450,Animal
1446,Animal
1472,Animal
1465,Animal
1463,Animal
1453,Animal
1468,Animal
1434,Animal
1461,Animal
1453,Animal
1448,Animal
1453,Animal
1458,Animal
1456,Animal
1455,Animal
1454,Animal
1449,Animal
1464,Animal
1465,Animal
1459,Animal
1455,Animal
1460,Animal
1457,Animal
1455,Animal
1465,Animal
1451,Animal
1467,Animal
1471,Animal
1450,Animal
1446,Animal
1461,Animal
1454,Animal
1454,Animal
1461,Animal
1459,Animal
1458,Animal
1457,Animal
1466,Animal
1453,Animal
1461,Animal
1454,Animal
1460,Animal
1457,Animal
1453,Animal
1454,Animal
1458,Animal
1462,Animal
1461,Animal
1459,Animal
1460,Animal
1453,Animal
1475,Animal
1453,Animal
1452,Animal
1456,Animal
1456,Animal
1468,Animal
1463,Animal
1468,Animal
1456,Animal
1459,Animal
1457,Animal
1462,Animal
1452,Animal
1459,Animal
1458,Animal
1465,Animal
1454,Animal
1472,Animal
1443,Animal
1461,Animal
1454,Animal
1460,Animal
1451,Animal
1454,Animal
1451,Animal
1428,Animal
1457,Animal
1464,Animal
1454,Animal
1460,Animal
1452,Animal
1450,Animal
1459,Animal
1469,Animal
1460,Animal
1466,Animal
1469,Animal
1472,Animal
1462,Animal
1443,Animal
1454,Animal
1463,Animal
1464,Animal
1456,Animal
1452,Animal
1467,Animal
1442,Animal
1455,Animal
1463,Animal
1456,Animal
1449,Animal
1455,Animal
1459,Animal
1454,Animal
1470,Animal
1469,Animal
1451,Animal
1464,Animal
1457,Animal
1461,Animal
1465,Animal
1461,Animal
1452,Animal
1454,Animal
1467,Animal
1465,Animal
1447,Animal
1446,Animal
1465,Animal
1467,Animal
1457,Animal
1464,Animal
1460,Animal
1467,Animal
1456,Animal
1460,Animal
1461,Animal
1466,Animal
1460,Animal
1460,Animal
1459,Animal
1450,Animal
1459,Animal
1460,Animal
1470,Animal
1460,Animal
1474,Animal
1456,Animal
1458,Animal
1458,Animal
1458,Animal
1459,Animal
1462,Animal
1456,Animal
1461,Animal
1463,Animal
1463,Animal
1467,Animal
1467,Animal
1464,Animal
1463,Animal
1465,Animal
1458,Animal
1469,Animal
1458,Animal
1457,Animal
1457,Animal
1457,Animal
1458,Animal
1457,Animal
1457,Animal
1401,Animal
1462,Animal
1457,Animal
1463,Animal
1425,Animal
1430,Animal
1425,Animal
1439,Animal
1453,Animal
1450,Animal
1454,Animal
1451,Animal
1452,Animal
1449,Animal
1451,Animal
1453,Animal
1452,Animal
1454,Animal
1449,Animal
1448,Animal
1447,Animal
1450,Animal
1452,Animal
1447,Animal
1456,Animal
1453,Animal
1431,Animal
1441,Animal
1446,Animal
1425,Animal
1442,Animal
1436,Animal
1451,Animal
1438,Animal
1404,Animal
1443,Animal
1449,Animal
1454,Animal
1454,Animal
1451,Animal
1459,Animal
1448,Animal
1452,Animal
1454,Animal
1451,Animal
1447,Animal
1455,Animal
1449,Animal
1451,Animal
1452,Animal
1452,Animal
1448,Animal
1451,Animal
1452,Animal
1457,Animal
1453,Animal
1453,Animal
1453,Animal
1451,Animal
1456,Animal
1455,Animal
1453,Animal
1448,Animal
1458,Animal
1451,Animal
1448,Animal
1449,Animal
1453,Animal
1448,Animal
1456,Animal
1451,Animal
1448,Animal
1457,Animal
1454,Animal
1443,Animal
1454,Animal
1452,Animal
1452,Animal
1448,Animal
1450,Animal
1457,Animal
1449,Animal
1458,Animal
1456,Animal
1461,Animal
1461,Animal
1451,Animal
1467,Animal
1458,Animal
1455,Animal
1456,Animal
1459,Animal
1456,Animal
1462,Animal
1458,Animal
1451,Animal
1457,Animal
1456,Animal
1453,Animal
1458,Animal
1453,Animal
1456,Animal
1455,Animal
1450,Animal
1459,Animal
1467,Animal
1450,Animal
1468,Animal
1453,Animal
1466,Animal
1454,Animal
1461,Animal
1473,Animal
1461,Animal
1468,Animal
1465,Animal
1451,Animal
1466,Animal
1462,Animal
1466,Animal
1467,Animal
1461,Animal
1461,Animal
1467,Animal
1438,Animal
1428,Animal
1455,Animal
1460,Animal
1447,Animal
1452,Animal
1457,Animal
1457,Animal
1459,Animal
1445,Animal
1409,Animal
1460,Animal
1452,Animal
1392,Animal
1463,Animal
1460,Animal
1462,Animal
1463,Animal
1458,Animal
1458,Animal
1461,Animal
1468,Animal
1466,Animal
1465,Animal
1461,Animal
1466,Animal
1466,Animal
1461,Animal
1465,Animal
1459,Animal
1461,Animal
1470,Animal
1472,Animal
1462,Animal
1471,Animal
1470,Animal
1474,Animal
1470,Animal
1474,Animal
1463,Animal
1462,Animal
1461,Animal
1457,Animal
1459,Animal
1457,Animal
1459,Animal
1462,Animal
1465,Animal
1463,Animal
1453,Animal
1457,Animal
1464,Animal
1471,Animal
1471,Animal
1467,Animal
1457,Animal
1454,Animal
1459,Animal
1454,Animal
1452,Animal
1449,Animal
1478,Animal
1461,Animal
1460,Animal
1461,Animal
1461,Animal
1434,Animal
1473,Animal
1471,Animal
1473,Animal
1472,Animal
1477,Animal
1472,Animal
1470,Animal
1479,Animal
1469,Animal
1475,Animal
1472,Animal
1471,Animal
1471,Animal
1472,Animal
1470,Animal
1472,Animal
1472,Animal
1469,Animal
1479,Animal
1466,Animal
1470,Animal
1469,Animal
1454,Animal
1440,Animal
1458,Animal
1450,Animal
1462,Animal
1459,Animal
1454,Animal
1458,Animal
1463,Animal
1460,Animal
1457,Animal
1461,Animal
1458,Animal
1457,Animal
1479,Animal
1427,Animal
1487,Animal
1461,Animal
1481,Animal
1460,Animal
1473,Animal
1456,Animal
1454,Animal
1454,Animal
1461,Animal
1458,Animal
1451,Animal
1477,Animal
1452,Animal
1463,Animal
1459,Animal
1460,Animal
1468,Animal
1461,Animal
1452,Animal
1439,Animal
1472,Animal
1424,Animal
1407,Animal
1449,Animal
1475,Animal
1470,Animal
1456,Animal
1458,Animal
1470,Animal
1459,Animal
1463,Animal
1452,Animal
1465,Animal
1469,Animal
1467,Animal
1457,Animal
1467,Animal
1461,Animal
1466,Animal
1372,Animal
1408,Animal
1422,Animal
1424,Animal
1467,Animal
1453,Animal
1461,Animal
1463,Animal
1460,Animal
1465,Animal
1411,Animal
1429,Animal
1460,Animal
1459,Animal
1317,Animal
1309,Animal
1315,Animal
1314,Animal
1317,Animal
1320,Animal
1318,Animal
1311,Animal
1334,Animal
1318,Animal
1388,Animal
1379,Animal
1291,Animal
1294,Animal
1459,Animal
1403,Animal
1371,Animal
1367,Animal
1356,Animal
1340,Animal
1367,Animal
1356,Animal
1368,Animal
1389,Animal
1459,Animal
1373,Animal
1377,Animal
1369,Animal
1354,Animal
1393,Animal
1375,Animal
1352,Animal
1365,Animal
1372,Animal
1362,Animal
1361,Animal
1362,Animal
1366,Animal
1458,Animal
1368,Animal
1323,Animal
1423,Animal
1321,Animal
1324,Animal
1302,Animal
1363,Animal
1304,Animal
1380,Animal
1375,Animal
1319,Animal
1457,Animal
1458,Animal
1471,Animal
1470,Animal
1458,Animal
1459,Animal
1457,Animal
1458,Animal
1459,Animal
1437,Animal
1440,Animal
1330,Animal
1451,Animal
1460,Animal
1424,Animal
1413,Animal
1321,Animal
1366,Animal
1323,Animal
1401,Animal
1388,Animal
1310,Animal
1316,Animal
1286,Animal
1313,Animal
1264,Animal
1342,Animal
1469,Animal
1463,Animal
1365,Animal
1353,Animal
1300,Animal
1339,Animal
1346,Animal
1348,Animal
1444,Animal
1328,Animal
1319,Animal
1329,Animal
1387,Animal
1385,Animal
1334,Animal
1338,Animal
1339,Animal
1312,Animal
1401,Animal
1468,Animal
1457,Animal
1460,Animal
1456,Animal
1459,Animal
1459,Animal
1457,Animal
1464,Animal
1456,Animal
1472,Animal
1458,Animal
1461,Animal
1457,Animal
1452,Animal
1457,Animal
1470,Animal
1460,Animal
1456,Animal
1462,Animal
1463,Animal
1470,Animal
1461,Animal
1461,Animal
1466,Animal
1460,Animal
1463,Animal
1463,Animal
1466,Animal
1465,Animal
1475,Animal
1465,Animal
1456,Animal
1461,Animal
1448,Animal
1462,Animal
1464,Animal
1461,Animal
1459,Animal
1454,Animal
1456,Animal
1466,Animal
1456,Animal
1463,Animal
1455,Animal
1464,Animal
1459,Animal
1459,Animal
1455,Animal
1464,Animal
1460,Animal
1460,Animal
1460,Animal
1455,Animal
1445,Animal
1461,Animal
1454,Animal
1454,Animal
1461,Animal
1459,Animal
1472,Animal
1461,Animal
1452,Animal
1464,Animal
1464,Animal
1456,Animal
1454,Animal
1471,Animal
1471,Animal
1457,Animal
1460,Animal
1462,Animal
1454,Animal
1461,Animal
1449,Animal
1463,Animal
1458,Animal
1466,Animal
1464,Animal
1453,Animal
1463,Animal
1460,Animal
1462,Animal
1459,Animal
1457,Animal
1442,Animal
1457,Animal
1450,Animal
1446,Animal
1434,Animal
1454,Animal
1451,Animal
1448,Animal
1457,Animal
1449,Animal
1454,Animal
1463,Animal
1371,Animal
1389,Animal
1387,Animal
1320,Animal
1363,Animal
1388,Animal
1324,Animal
1376,Animal
1260,Animal
1367,Animal
1369,Animal
1381,Animal
1323,Animal
1318,Animal
1385,Animal
1376,Animal
1388,Animal
1409,Animal
1272,Animal
1276,Animal
1285,Animal
1304,Animal
1369,Animal
1387,Animal
1305,Animal
1460,Animal
1379,Animal
1383,Animal
1380,Animal
1381,Animal
1380,Animal
1400,Animal
1387,Animal
1379,Animal
1379,Animal
1342,Animal
1391,Animal
1391,Animal
1418,Animal
1419,Animal
1344,Animal
1379,Animal
1342,Animal
1376,Animal
1340,Animal
1380,Animal
1387,Animal
1381,Animal
1336,Animal
1390,Animal
1400,Animal
1397,Animal
1327,Animal
1328,Animal
1468,Animal
1466,Animal
1452,Animal
1448,Animal
1448,Animal
